Seconds Since 1995,Inclination (rad),Omega (rad),Eccentricity,Argument of Perigee (rad),Mean Anomaly (rad),Mean Motion (rev/day),Orbital Period (s),Semi-major axis (km),Inclination (rad) (sin),Inclination (rad) (cos),Omega (rad) (sin),Omega (rad) (cos),Argument of Perigee (rad) (sin),Argument of Perigee (rad) (cos),Mean Anomaly (rad) (sin),Mean Anomaly (rad) (cos),Maneuver
303252470.953344,1.719946928682576,5.056705789888879,0.0001067,1.6443270481814176,4.641125441696509,14.32251701,6032.459234621639,7162.348516097411,0.9888976537005612,-0.1485982183793771,-0.9413062857210257,0.33755366456622393,0.9972978343337393,-0.07346447871749612,-0.9974618284732713,-0.0712032354514763,0
303270578.71632,1.719946928682576,5.060308149464995,0.0001069,1.6506015068423374,4.634866690998857,14.32251706,6032.459213562284,7162.348499428208,0.9888976537005612,-0.1485982183793771,-0.9400841910183538,0.3409423907309962,0.9968172563626971,-0.07972049559269467,-0.9969966518793644,-0.07744466502824844,0
303306794.19648,1.7199451833533237,5.067519849934237,0.0001063,1.6440443048425946,4.641418657010844,14.32251793,6032.458847129542,7162.348209384083,0.9888979130518724,-0.14859649242714829,-0.9376009917954937,0.3477130716324978,0.9973185660615732,-0.07318249646525807,-0.9974826634735366,-0.07091076131123786,0
303330937.859136,1.7199451833533237,5.072324741364976,0.0001063,1.6296523198306494,4.655812387352041,14.32251819,6032.458737620916,7162.348122704237,0.9888979130518724,-0.14859649242714829,-0.9359194514982754,0.35221411145376813,0.9982684859628851,-0.05882201912013078,-0.998399971424464,-0.05654641509087451,0
303343009.6896,1.7199451833533237,5.074728059744972,0.0001063,1.6224545819954248,4.663008379858014,14.32251833,6032.458678654733,7162.348076030473,0.9888979130518724,-0.14859649242714829,-0.9350702667597566,0.35446240452527206,0.9986660090290214,-0.051635282608374106,-0.9987810258759974,-0.04936053433756742,0
303367153.350528,1.7199451833533237,5.079532951175713,0.0001063,1.6080625969834794,4.677402110199211,14.32251859,6032.4585691461125,7162.347989350629,0.9888979130518724,-0.14859649242714829,-0.9333563259888873,0.3589512066235828,0.9993056929117168,-0.037257645044120075,-0.9993880218870359,-0.03497973282798928,0
303379225.181856,1.7199451833533237,5.081934524226457,0.0001063,1.6008666044775066,4.684598102705183,14.32251872,6032.458514391804,7162.347946010708,0.9888979130518724,-0.14859649242714829,-0.932491587683378,0.36119169273355806,0.9995479232663811,-0.03006574618838928,-0.9996138584123482,-0.027787300516204573,0
303415440.672384,1.7199451833533237,5.089142734037194,0.0001063,1.579276881630337,4.7061878255523535,14.32251911,6032.4583501288835,7162.347815990951,0.9888979130518724,-0.14859649242714829,-0.929863839497504,0.36790384612689253,0.9999640403103601,-0.008480453182490149,-0.9999807729009865,-0.00620111508887944,0
303427512.501984,1.7199451833533237,5.091544307087937,0.0001063,1.5720791437951123,4.713383818058327,14.32251924,6032.4582953745785,7162.347772651033,0.9888979130518724,-0.14859649242714829,-0.9289776108664445,0.3701359189660913,0.9999991771903848,-0.0012828166483775734,-0.9999995051490423,0.0009948375095385244,0
303445620.246816,1.7199451833533237,5.095148411993306,0.0001063,1.5612842823715274,4.724178679481911,14.32251944,6032.458211137187,7162.347705974236,0.9888979130518724,-0.14859649242714829,-0.9276375715689485,0.3734816405309154,0.9999547608465449,0.009511900983990842,-0.9999305023026017,0.011789425976975567,0
303481835.735616,1.7199451833533237,5.102354876474791,0.0001063,1.5396963048536096,4.745768402329082,14.32251983,6032.458046874284,7162.347575954489,0.9888979130518724,-0.14859649242714829,-0.9249220252308946,0.380156871886831,0.999516433295445,0.03109500880128716,-0.9994429588188255,0.03337322380998685,0
303512015.30832,1.7199451833533237,5.108360554430903,0.0001063,1.5217037055948002,4.7637592562586395,14.32252016,6032.457907882603,7162.347465937784,0.9888979130518724,-0.14859649242714829,-0.9226222591388233,0.3857047665528312,0.9987951992737392,0.04907290400752475,-0.9986808375119984,0.051347685306481185,0
303530123.052288,1.7199451833533237,5.111964659336271,0.0001063,1.5109088441712153,4.774554117682224,14.32252035,6032.4578278570925,7162.347402594835,0.9888979130518724,-0.14859649242714829,-0.9212261494794526,0.3890274816966808,0.9982072806091833,0.05985169119431124,-0.9980683700386301,0.062125105460127734,0
303566338.538496,1.7199451833533237,5.119171123817756,0.0001063,1.489319121324045,4.796143840529394,14.32252075,6032.45765938234,7162.347269241262,0.9888979130518724,-0.14859649242714829,-0.918398740040772,0.39565610609659796,0.9966825683441725,0.08138708717520192,-0.9964946115756014,0.0836569728163252,0
303590482.195104,1.7199451833533237,5.1239760152484966,0.0001063,1.4749271363121,4.810535825541339,14.32252101,6032.457549873756,7162.347182561442,0.9888979130518724,-0.14859649242714829,-0.9164870612150727,0.4000643281090674,0.995408067774698,0.09572240390338173,-0.9951874634390792,0.09798934949111282,0
303602554.02384,1.7199451833533237,5.126379333628492,0.0001063,1.4677293984768753,4.817733563376564,14.32252114,6032.457495119466,7162.347139221534,0.9888979130518724,-0.14859649242714829,-0.9155229334022104,0.4022657808148884,0.9946933042999682,0.10288454879529217,-0.9944563889396582,0.10514984782250171,0
303614625.851712,1.7199451833533237,5.128780906679237,0.0001063,1.4605334059709028,4.8249295558825365,14.32252127,6032.457440365177,7162.347095881626,0.9888979130518724,-0.14859649242714829,-0.9145542235101063,0.40446331386150025,0.9939272006009365,0.11003962879611043,-0.9936739904404727,0.1123031643459232,0
303650841.335328,1.7199451833533237,5.135989116489974,0.0001063,1.438943683123733,4.846519278729706,14.32252166,6032.457276102315,7162.346965861906,0.9888979130518724,-0.14859649242714829,-0.9116150330966996,0.41104504793526386,0.9913200263154918,0.13147092996496468,-0.9910180098565889,0.13372847168754215,0
303668949.076704,1.7199434380240721,5.139591476066089,0.0001125,1.7137178485822082,4.571835870392335,14.32252329,6032.456589567885,7162.346422446219,0.9888981724001711,-0.1485947664744675,-0.9101283892293826,0.41432633891502674,0.989804092655758,-0.14243545261595378,-0.990138662056784,-0.14009079163314656,0
303681020.832864,1.719946928682576,5.141991303787582,0.0001115,1.6560504247670633,4.629423009061887,14.32252412,6032.456239982928,7162.346145737655,0.9888976537005612,-0.1485982183793771,-0.9091314575577044,0.41650929506915446,0.996368070007143,-0.0851508606547279,-0.9965602975374959,-0.08287082340593575,0
303687056.745504,1.7199399473655679,5.143186854325198,0.0001098,1.645470238841474,4.6399909776827135,14.32252385,6032.456353703332,7162.346235751282,0.9888986910877317,-0.1485913145677469,-0.9086328500352915,0.41759590974618443,0.9972131987694546,-0.07460453203386741,-0.9973804091114065,-0.07233477393870448,0
303711200.406432,1.7199399473655679,5.147990000426686,0.0001098,1.6310782538295288,4.65439343467017,14.32252417,6032.456218923595,7162.346129068465,0.9888986910877317,-0.1485913145677469,-0.906616602425356,0.42195537229273905,0.9981835947909836,-0.060245423810853585,-0.9983187296616278,-0.057963040006488074,0
