Seconds Since 1995,Inclination (rad),Omega (rad),Eccentricity,Argument of Perigee (rad),Mean Anomaly (rad),Mean Motion (rev/day),Orbital Period (s),Semi-major axis (km),Inclination (rad) (sin),Inclination (rad) (cos),Omega (rad) (sin),Omega (rad) (cos),Argument of Perigee (rad) (sin),Argument of Perigee (rad) (cos),Mean Anomaly (rad) (sin),Mean Anomaly (rad) (cos),Maneuver
525575635.833888,1.7342533925611734,4.298536508151794,0.0009959,3.4221717841404016,2.862526723500664,13.95446192,6191.568008521249,7287.741355080234,0.9866706116339995,-0.16273015743183347,-0.9155783895119638,-0.40213954376395095,-0.27691217875439345,-0.9608952311555589,0.27545783516875516,-0.9613131545152926,0
525619000.22112,1.7342586285489296,4.3074359420077135,0.0009919,3.4018823315859676,2.8828109400673423,13.95445914,6191.569242002166,7287.742322986865,0.9866697595673626,-0.16273532362484475,-0.9191208999127652,-0.3939755973960172,-0.257360483014385,-0.9663154670099213,0.2559030215587195,-0.9667024586485324,0
525631390.06752,1.7342603738781814,4.309978886727869,0.000993,3.3941400510241206,2.8905654379339523,13.95445719,6191.5701072138945,7287.7430019143685,0.9866694755391392,-0.1627370456881901,-0.9201197852210407,-0.3916370524411423,-0.24987135887159814,-0.9682790424333582,0.2483991105613564,-0.9686577733504889,0
525649974.83712,1.7342621192074335,4.313792431143477,0.0009927,3.384949147183119,2.8997807763844827,13.95445604,6191.570617467079,7287.743402307587,0.9866691915079101,-0.16273876775103996,-0.9216066161966574,-0.3881252954685471,-0.2409615710114286,-0.9705346574418166,0.23946218042271653,-0.9709056927154143,0
525662364.6792,1.7342638645366855,4.316338866522136,0.0009927,3.3773656915832033,2.907407865215698,13.95445832,6191.56960583476,7287.742608484565,0.9866689074736755,-0.1627404898133941,-0.9225919631117286,-0.38577722794593083,-0.2335947064004731,-0.9723340542949613,0.2320501032325893,-0.972703834468511,0
525699534.164832,1.7342691005244413,4.323967700682604,0.0009963,3.349025035189319,2.9358410240599375,13.95446448,6191.566872654364,7287.740463770814,0.9866680553529384,-0.16274565599748184,-0.9255081181740706,-0.3787277692405068,-0.20594800527979418,-0.9785629356976862,0.2043029934806622,-0.978907700886473,0
525730508.679744,1.7342673551951897,4.330320699159863,0.0010032,3.319085657200609,2.965705352890813,13.95445824,6191.569641330627,7287.742636338002,0.9866683393961897,-0.16274393393661538,-0.9278954819665336,-0.3728404143143475,-0.17656252082124002,-0.9842894270697259,0.17498181748733596,-0.9845716650141972,0
525749093.503776,1.7342603738781814,4.334134243575471,0.0009949,3.3182252098793747,2.9665500922487777,13.95445026,6191.573182045224,7287.74541471955,0.9866694755391392,-0.1627370456881901,-0.929310574760155,-0.3692991411294512,-0.17571552636414878,-0.9844409854300917,0.174150048717917,-0.9847191277372178,0
525786263.157888,1.7342673551951897,4.34176482306519,0.0009938,3.3018295868861407,2.9830294910461084,13.95444236,6191.576687267925,7287.748165250258,0.9866683393961897,-0.16274393393661538,-0.932101459097508,-0.36219728042642263,-0.15955210915469792,-0.987189507877939,0.1578995575073332,-0.9874551785974837,0
525811043.015712,1.7342656098659375,4.346845476517745,0.0009861,3.298850309852986,2.985989569457491,13.95442569,6191.584083744546,7287.753969226737,0.9866686234364355,-0.1627422118752525,-0.9339296198839534,-0.35745694160753716,-0.1566102943783853,-0.9876604759200985,0.1549759252569369,-0.9879182469165939,0
525842018.06976,1.7342638645366855,4.353205456312013,0.0010047,3.26520385253304,3.0197215479107853,13.95439099,6191.599480186272,7287.766050726536,0.9866689074736755,-0.1627404898133941,-0.9361841351274555,-0.3515099787142012,-0.12329664842511172,-0.9923698587155569,0.12156964652334368,-0.9925829038645534,0
525872993.00544,1.7342656098659375,4.359570672094036,0.000967,3.263776173204908,3.021112575324625,13.95436333,6191.61175302435,7287.775681145239,0.9866686234364355,-0.1627422118752525,-0.9384025917418339,-0.34554388406135755,-0.12187973731745948,-0.9925448753741198,0.12018881932281224,-0.9927510502184264,0
525903967.959264,1.7342656098659375,4.365927161229799,0.0009867,3.2485027969207056,3.036459255437411,13.95434115,6191.6215944025425,7287.783403608093,0.9866686234364355,-0.1627422118752525,-0.9405800649026074,-0.33957199753190326,-0.10670659980793126,-0.9942905518797963,0.10493983136639225,-0.9944785728173298,0
525934942.969248,1.7342568832196776,4.37228190503631,0.0009846,3.2263912206271894,3.058631918254747,13.95431596,6191.6327713709015,7287.792174094549,0.9866700435925805,-0.16273360156100344,-0.9427189518774408,-0.33358803601313325,-0.0846969753573586,-0.9964067554795657,0.08286560542728347,-0.9965607314344519,0
525953527.941024,1.7342621192074335,4.37609719478117,0.0009847,3.209983380329191,3.075081646454793,13.95430747,6191.636538448726,7287.7951300921595,0.9866691915079101,-0.16273876775103996,-0.9439848224968598,-0.32998887086623424,-0.06833742531205284,-0.997662265649914,0.06646198036726322,-0.9977889582299764,0
525965917.927392,1.7342568832196776,4.378638394172074,0.0009866,3.211411059657322,3.07361731521237,13.95429503,6191.642058179989,7287.799461382644,0.9866700435925805,-0.16273360156100344,-0.9448203411308904,-0.32758895430906687,-0.06976169697632184,-0.9975636850021075,0.06792300213391285,-0.9976905661482003,0
525984502.951008,1.7342568832196776,4.382450193258429,0.0009889,3.2024906818503793,3.082581326250613,13.95428447,6191.646743747371,7287.8031381101655,0.9866700435925805,-0.16273360156100344,-0.94606217736094,-0.32398511781728084,-0.06086039447442521,-0.9981462880682457,0.05897708374975706,-0.9982593368420724,0
526015477.998144,1.7342533925611734,4.388810173052697,0.0009845,3.1829953541056026,3.102156939140981,13.95426574,6191.655054434988,7287.809659438471,0.9866706116339995,-0.16273015743183347,-0.9481035685404371,-0.3179616695780934,-0.041390872891151925,-0.9991430306223972,0.03942549366695731,-0.9992225129815264,0
526040258.003712,1.7342603738781814,4.393899553151512,0.000987,3.1633150214601145,3.121924538249069,13.95426125,6191.65704669604,7287.811222748919,0.9866694755391392,-0.1627370456881901,-0.949709510584788,-0.31313231309592177,-0.021720659586625106,-0.9997640786441179,0.019666847313467503,-0.9998065888544387,0
526071232.941984,1.7342586285489296,4.40025953294578,0.0009862,3.141199954508094,3.144037859871837,13.95425344,6191.660512079678,7287.813942005839,0.9866697595673626,-0.16273532362484475,-0.9516818048450043,-0.3070858875411815,0.0003926990716058553,-0.9999999228937166,-0.002445203845382486,-0.9999970104846087,0
526083622.93872,1.7342568832196776,4.402800732336683,0.0009873,3.1370547975346077,3.148219668759616,13.95425266,6191.660858174543,7287.814213583494,0.9866700435925805,-0.16273360156100344,-0.9524590976420336,-0.3046664853884048,0.0045378404811755434,-0.9999897039488793,-0.006626966663126973,-0.9999780414153332,0
526096012.908672,1.7342638645366855,4.405352403703099,0.0009899,3.126701504411778,3.158627067089258,13.95425754,6191.658692863712,7287.812514482684,0.9866689074736755,-0.1627404898133941,-0.9532334048038297,-0.30223513357334564,0.014890598841185843,-0.9998891288868735,-0.01703358969525959,-0.9998549178866369,0
526164157.681632,1.7342621192074335,4.419334236340826,0.0009936,3.0918839311637427,3.1934498763250487,13.95426536,6191.655223045005,7287.809791745336,0.9866691915079101,-0.16273876775103996,-0.9573658951104672,-0.2888780761486305,0.04968825360178077,-0.9987647758376369,-0.051833983698824686,-0.9986557155165688,0
526195132.516224,1.7342603738781814,4.4256907254765885,0.0009917,3.065332237253153,3.2200434581376864,13.95428433,6191.646805866682,7287.80318685469,0.9866694755391392,-0.1627370456881901,-0.9591827920000718,-0.28278679518490046,0.0761865204985105,-0.9970935834184924,-0.078370358018939,-0.9969243135684791,0
526207522.496544,1.7342603738781814,4.428231924867493,0.0009929,3.0580856301988724,3.2273249717770067,13.95428606,6191.646038249556,7287.802584511691,0.9866694755391392,-0.1627370456881901,-0.9598983118053375,-0.2803484100066614,0.08341000225992422,-0.996515314244091,-0.08562733425250123,-0.9963272352138179,0
526238497.35792,1.7342586285489296,4.434588414003256,0.0009994,3.0476642692352143,3.237692227533853,13.95428968,6191.6444320224255,7287.8013241180715,0.9866697595673626,-0.16273532362484475,-0.9616609391689782,-0.27424120419192816,0.09379033075809369,-0.9955919715708275,-0.09595172691706937,-0.9953859884997539,0
526257082.383264,1.7342533925611734,4.4383984677603605,0.0009985,3.035729707810077,3.249607590337218,13.95427981,6191.648811433716,7287.804760606928,0.9866706116339995,-0.16273015743183347,-0.9626988303996783,-0.2705752426721474,0.10566532285869408,-0.9944017495686378,-0.10780502011893535,-0.9941720563550134,0
526269472.465536,1.7342586285489296,4.440946648468271,0.000998,3.0236188681304883,3.26175682726035,13.95427303,6191.651819786703,7287.807121236879,0.9866697595673626,-0.16273532362484475,-0.9633851787586148,-0.2681212362873029,0.11770031962944168,-0.9930491602932492,-0.11987519871279465,-0.9927889688818908,0
526300447.565376,1.7342638645366855,4.447304882933286,0.0009946,3.009743500577134,3.2756653560694935,13.95425946,6191.657840938555,7287.811845984276,0.9866689074736755,-0.1627404898133941,-0.9650704715666548,-0.2619904290429604,0.1314674696044835,-0.9913204852295721,-0.133671392925945,-0.991025710419885,0
526331422.681632,1.7342691005244413,4.453666608056806,0.0009953,2.993311225669607,3.2920714510382405,13.95423917,6191.666843846994,7287.818910488222,0.9866680553529384,-0.16274565599748184,-0.9667176425374541,-0.25584565582950053,0.14773863826023587,-0.9890264378493687,-0.14991153639560387,-0.9886994140058492,0
526362398.342208,1.7342691005244413,4.460017861204814,0.0010116,2.9742400129330644,3.310924497618283,13.9541558,6191.703836358198,7287.8479381540665,0.9866680553529384,-0.16274565599748184,-0.9683230742759468,-0.249700668450806,0.16657256221562314,-0.9860291991198447,-0.16852378700431378,-0.9856975870994737,0
526393374.072768,1.7342743365121975,4.466376095669829,0.0010082,2.967010859171304,3.3184835186086703,13.95412753,6191.716380278775,7287.8577812341255,0.9866672032051513,-0.16275082217710826,-0.9698911457716812,-0.24353883746477764,0.1736963042453681,-0.9847992657854191,-0.17596981019916522,-0.9843955637336395,0
526411959.343488,1.7342691005244413,4.470186149426932,0.0010184,2.9596193897891085,3.325731870992203,13.95409451,6191.731031926342,7287.869278216553,0.9866680553529384,-0.16274565599748184,-0.9708119998808337,-0.23984174133660782,0.18097060676057153,-0.9834885050109688,-0.18310037106616078,-0.9830942244339727,0
526424349.733344,1.7342691005244413,4.4727290941470885,0.0010228,2.9482799856389015,3.3372143921410737,13.95407796,6191.7383755250285,7287.8750406521185,0.9866680553529384,-0.16274565599748184,-0.9714187646041659,-0.2373722472719089,0.19211090673811493,-0.9813732213140215,-0.1943764526288466,-0.980927007816293,0
