Seconds Since 1995,Inclination (rad),Omega (rad),Eccentricity,Argument of Perigee (rad),Mean Anomaly (rad),Mean Motion (rev/day),Orbital Period (s),Semi-major axis (km),Inclination (rad) (sin),Inclination (rad) (cos),Omega (rad) (sin),Omega (rad) (cos),Argument of Perigee (rad) (sin),Argument of Perigee (rad) (cos),Mean Anomaly (rad) (sin),Mean Anomaly (rad) (cos),Maneuver
426220805.70144,1.1527079404674108,1.2889221619393083,0.000752,4.769101709098993,1.514364596090164,12.78303907,6758.956107923404,7726.431109124758,0.9138667519599423,0.4060142357875956,0.9605358147196055,0.2781563384878075,-0.998392264188089,0.05668233242714303,0.998408152394002,0.056401783954012616,0
426261363.398496,1.152369346592524,1.2723380433868583,0.0006096,4.938170008410433,1.4048748561248037,12.80963816,6744.921200803067,7715.731497631862,0.9137292256437172,0.40632364219244377,0.9557909619863145,0.2940469979191686,-0.9746195574505968,0.22386763552332176,0.9862665828743394,0.16516121671074507,2
426544614.080928,1.1525840220905192,1.1530692236225737,0.0007143,4.648689698674652,1.6288634310087478,12.8093054,6745.096420294578,7715.865123180725,0.9138164323184162,0.40612747755457435,0.9140133784194326,0.4056840446336225,-0.9979718866664312,-0.06365621276390651,0.9983145793574669,-0.05803447804817254,2
426598586.609184,1.152646853943591,1.1304270672364514,0.0007421,4.686041489996583,1.597477175070134,12.80930323,6745.097562968693,7715.865994600845,0.9138419482565963,0.4060700599731386,0.9045943193221132,0.42627352421908954,-0.9996529249538306,-0.02634444213208991,0.9996440872819714,-0.026677682849048766,2
426639061.117728,1.1526119473585512,1.1134624669070663,0.0007272,4.701566193693073,1.5818512422770286,12.80930135,6745.098552935519,7715.8667495640975,0.9138277731807742,0.40610195882741984,0.8972329392744786,0.44155753043162993,-0.9999414342157813,-0.010822575409128753,0.9999388950441542,-0.011054690311173853,0
426699773.1,1.152648599272843,1.087996367791217,0.0007465,4.687479641300226,1.5959796825719226,12.80929765,6745.100501275338,7715.86823539657,0.9138426569811585,0.4060684650174361,0.8856984847924276,0.46426091159648347,-0.9996897784540826,-0.02490676322662908,0.999682916054359,-0.02518069397481716,0
426740247.68112,1.152648599272843,1.0710108235108085,0.0007485,4.689608942987659,1.593817219628702,12.80929611,6745.101312206296,7715.8688538243505,0.9138426569811585,0.4060684650174361,0.8776853769048608,0.47923728899927276,-0.999740546168253,-0.02277806724028807,0.9997350309488271,-0.023018859523175613,0
426780722.297664,1.152648599272843,1.0540287698889035,0.0007534,4.682734091064054,1.6007461767591191,12.80929661,6745.101048917002,7715.868653036096,0.9138426569811585,0.4060684650174361,0.8694207798686385,0.4940723707440119,-0.9995603259923407,-0.02965054303188478,0.999551536767448,-0.029945372694843028,0
426848179.92624,1.1526520899313473,1.0257317467263194,0.0007531,4.675543334545837,1.607895045375288,12.80929534,6745.101717671848,7715.869163038287,0.9138440744219317,0.4060652751023201,0.8550938095215269,0.518473313602506,-0.9993212759829734,-0.03683730945335113,0.9993119214630073,-0.03709020924600432,0
426875162.99616,1.1526520899313473,1.0144097958686322,0.0007559,4.668520129635811,1.6149357035778331,12.80929515,6745.101817721797,7715.869239337835,0.9138440744219317,0.4060652751023201,0.8491690003687388,0.5281212065546667,-0.9990379162740927,-0.04385478134387328,0.9990260158572034,-0.0441250455011985,0
426962857.935168,1.1526503446020953,0.9776165099073398,0.0007575,4.665886427794553,1.617555442785077,12.80929451,6745.102154732173,7715.8694963468515,0.913843365702937,0.40606687006049647,0.8291673549903863,0.5590004449177538,-0.9989189511352454,-0.04648579420490873,0.9989069917051523,-0.0467420787146097,0
427030315.577568,1.152655580589851,0.9493177414155037,0.0007611,4.665504200688366,1.6179411605497673,12.80929475,6745.102028353279,7715.869399968468,0.9138454918515699,0.40606208518225667,0.8130184572259127,0.5822379137517556,-0.9989011100352702,-0.04686760469988926,0.9988888881476924,-0.04712737139992892,0
427057298.625888,1.152653835260599,0.9379975358870684,0.0007611,4.660662657343333,1.6227792132362955,12.80929474,6745.102033619065,7715.869403984233,0.9138447831381427,0.40606368014290695,0.8063754527421065,0.591403947581484,-0.9986624920133012,-0.05170325952764615,0.9986491939810207,-0.05195947806760274,0
427118010.489792,1.152657325919103,0.9125331821004713,0.0007648,4.6581703271714865,1.6252610714326317,12.80929497,6745.101912505962,7715.869311621618,0.9138462005622134,0.40606049022036944,0.7910559346480547,0.6117438256804009,-0.9985305288538745,-0.054192093028426445,0.9985171624086393,-0.054437821185266806,0
427151739.307968,1.152659071248355,0.8983837978545531,0.0007646,4.655688468975151,1.6277446749582196,12.80929504,6745.101875645453,7715.869283511259,0.9138469092700733,0.4060588952572453,0.7823212396329485,0.6228751704949932,-0.9983929566189077,-0.05667013476034752,0.9983788810146426,-0.056917571486757156,0
427232688.469344,1.152659071248355,0.8644179452814916,0.0007715,4.654709339264781,1.6287063513760685,12.80929452,6745.102149466386,7715.869492331085,0.9138469092700733,0.4060588952572453,0.7607175906878835,0.6490830048753563,-0.9983369906380146,-0.05764766364591553,0.9983236830757116,-0.05787766244542188,0
427320383.37552,1.1526608165776069,0.8276194233324431,0.0007711,4.64818878917933,1.6352356281077791,12.80929561,6745.101575495611,7715.869054612618,0.9138476179751492,0.40605730029288445,0.7363226881583511,0.6766305483077597,-0.9979398754656336,-0.06415609835109745,0.9979245065662756,-0.06439471402572855,0
427374349.46352,1.1526608165776069,0.8049790122755727,0.0007715,4.644043632205844,1.6393964930445337,12.80929669,6745.101006790717,7715.868620909977,0.9138476179751492,0.40605730029288445,0.7208160960127441,0.6931263634640847,-0.9976653656767055,-0.06829215276417544,0.9976479312119484,-0.06854637370801972,0
427428315.5472,1.152659071248355,0.7823281292431902,0.0007726,4.643464182894181,1.6399654703806839,12.80929721,6745.100732969877,7715.868412090209,0.9138469092700733,0.4060588952572453,0.7049326103507895,0.7092742874685519,-0.9976256263492013,-0.06887023777629839,0.9976087683940612,-0.06911400164427192,0
427489027.386048,1.152659071248355,0.7568620301273411,0.000771,4.642645623474997,1.6407613405195933,12.8092975,6745.10058026211,7715.868295633036,0.9138469092700733,0.4060588952572453,0.6866435434270491,0.7269942532578549,-0.9975689177493829,-0.0696868304654829,0.9975534466824706,-0.06990794670080955,0
427516010.44992,1.152655580589851,0.7455383339404018,0.0007713,4.642792231132164,1.6406321861549458,12.80929759,6745.100532870047,7715.868259491156,0.9138454918515699,0.40606208518225667,0.6783674349643557,0.7347228206472701,-0.9975791236515203,-0.06954057847519515,0.9975624672788659,-0.0697791077364975,0
427576722.293088,1.1526608165776069,0.7200635081782925,0.0007712,4.642811429753936,1.6405990248991578,12.80929796,6745.100338036012,7715.868110907876,0.9138476179751492,0.40605730029288445,0.6594324164539842,0.7517638513054875,-0.9975804585509367,-0.06952142631809835,0.9975647806932115,-0.06974602727399466,0
427630688.394048,1.152657325919103,0.6974178611336661,0.0007712,4.647551744002352,1.635877909272513,12.80929862,6745.099990494249,7715.867845867448,0.9138462005622134,0.40606049022036944,0.642240613053354,0.766503095195872,-0.9978988026401244,-0.06479181807455343,0.9978829412227485,-0.06503564881383736,0
427657671.428544,1.152657325919103,0.6860959102759789,0.0007705,4.647036871873014,1.6363735827800794,12.80929837,6745.1001221388515,7715.8679462615455,0.9138462005622134,0.40606049022036944,0.6335213252119042,0.7737252293299947,-0.9978653108721174,-0.06530559974529407,0.997850582189866,-0.0655302649418231,0
427718383.285536,1.152657325919103,0.6606228298431217,0.0007708,4.644918042161094,1.6385028844675127,12.80929889,6745.099848318084,7715.867737441824,0.9138462005622134,0.40606049022036944,0.6136087637600083,0.7896102108236154,-0.9977246996035,-0.06741975823974614,0.9977087865022536,-0.0676548397101099,0
427752112.09248,1.152659071248355,0.6464699549386996,0.0007681,4.6473754657479,1.6360419702222004,12.80929916,6745.099706141925,7715.867629016205,0.9138469092700733,0.4060588952572453,0.6023724292150386,0.7982151693131203,-0.9978873657472255,-0.06496772492602042,0.9978722579829822,-0.06519936156086714,0
427806078.188256,1.152655580589851,0.6238295438818292,0.0007671,4.6439371671214715,1.6394924861533935,12.80929935,6745.099606092038,7715.867552716696,0.9138454918515699,0.40606208518225667,0.5841476756302689,0.8116473945351849,-0.9976580892927375,-0.06839836890426766,0.9976413466359435,-0.06864214071852086,0
427846552.753824,1.152659071248355,0.6068422542721684,0.0007661,4.64235938947767,1.6410807357727082,12.80929988,6745.099327005529,7715.867339881237,0.9138469092700733,0.4060588952572453,0.5702763682442642,0.821452898115365,-0.9975489301442488,-0.0699723657458032,0.9975310675346462,-0.07022655696522004,0
427914010.344384,1.152655580589851,0.5785382497925763,0.0007655,4.63983913403779,1.6435975005540842,12.8093005,6745.099000527,7715.867090903926,0.9138454918515699,0.40606208518225667,0.5468006522902702,0.8372628300927583,-0.9973694140376722,-0.07248621898092418,0.9973511647643681,-0.07273688296289729,0
428015196.746208,1.1526625619068591,0.5360831157378143,0.0007631,4.643001670642404,1.6404105293399425,12.80930055,6745.0989741980875,7715.867070825111,0.9138483266774416,0.40605570532728624,0.5107725106802752,0.859715907921546,-0.9975936663167531,-0.06933164446844418,0.9975779097875223,-0.06955798950485965,0
428015196.746208,1.1526625619068591,0.5360831157378143,0.0007631,4.643001670642404,1.6404105293399425,12.80930055,6745.0989741980875,7715.867070825111,0.9138483266774416,0.40605570532728624,0.5107725106802752,0.859715907921546,-0.9975936663167531,-0.06933164446844418,0.9975779097875223,-0.06955798950485965,0
428102891.648928,1.1526660525653631,0.4992828484595138,0.0007631,4.639860077988813,1.6435643392982962,12.80930084,6745.0988214904,7715.86695436799,0.913849744073675,0.4060525153923795,0.47879605568619693,0.877926156951335,-0.9973709319667446,-0.072465330108868,0.9973535762623709,-0.0727038095058249,0
428102891.648928,1.1526660525653631,0.4992828484595138,0.0007631,4.639860077988813,1.6435643392982962,12.80930084,6745.0988214904,7715.86695436799,0.913849744073675,0.4060525153923795,0.47879605568619693,0.877926156951335,-0.9973709319667446,-0.072465330108868,0.9973535762623709,-0.0727038095058249,0
428183840.795616,1.1526643072361111,0.46531874121570416,0.0007617,4.638711651341001,1.6447162566046123,12.80930046,6745.09902159013,7715.867106966978,0.9138490353769502,0.40605411036045136,0.44870767643428155,0.8936785893759278,-0.9972870531608055,-0.07361068942644662,0.9972691658036077,-0.07385262986093578,0
428210823.851712,1.1526625619068591,0.45399329969951296,0.0007619,4.636348475533801,1.6470968857043327,12.80930055,6745.0989741980875,7715.867070825111,0.9138483266774416,0.40605570532728624,0.4385578116260775,0.8987029797779386,-0.9971103135990224,-0.0759672463266848,0.9970905242921767,-0.07622654633887173,0
428264789.930208,1.152671288553119,0.43135114331339053,0.0007633,4.63605002423171,1.6473848650309115,12.80930071,6745.09888994557,7715.867006572907,0.913851870147147,0.40604773048074283,0.4180985645331423,0.9084016679505414,-0.9970875966678838,-0.07626483181036658,0.9970685312775965,-0.07651368463181321,0
428325501.783744,1.1526677978946152,0.4058832988682894,0.0007628,4.632761823920953,1.6506800466586768,12.80930087,6745.098805693055,7715.866942320703,0.9138504527676161,0.4060509204230708,0.39483044866243416,0.9187540023363278,-0.9968314326951786,-0.07954303735008947,0.9968109920551863,-0.07979878519097483,0
428345739.06048,1.152669543223867,0.3973922720573369,0.0007606,4.632981735406704,1.6504514085266657,12.80930099,6745.098742503668,7715.866894131549,0.9138511614587734,0.40604932545252537,0.38701514447059426,0.9220733582261257,-0.9968489010186493,-0.07932382074705595,0.9968292110458659,-0.07957087410401233,0
428413196.684736,1.152669543223867,0.3690900129069969,0.000761,4.6291838989543646,1.6542597169545172,12.80930064,6745.098926806046,7715.867034683246,0.9138511614587734,0.40604932545252537,0.36076687650848543,0.9326560249171777,-0.9965404537976981,-0.08310910867454878,0.996518952743399,-0.08336652099733691,0
428440179.72528,1.1526660525653631,0.3577680620493096,0.0007602,4.62981919880209,1.6536139451312795,12.80930042,6745.09904265326,7715.86712303003,0.913849744073675,0.4060525153923795,0.3501844939357241,0.9366807461493916,-0.996593051893437,-0.08247598994692373,0.9965725807051373,-0.0827229797982553,0
428500891.57536,1.1526643072361111,0.3322880002994444,0.000762,4.624413914108664,1.6590471550927377,12.80930099,6745.098742503668,7715.866894131549,0.9138490353769502,0.40605411036045136,0.3262067234981973,0.9452984573903476,-0.9961326891129744,-0.0878616280326873,0.9961084223377933,-0.08813632025284655,0
428521128.833952,1.1526643072361111,0.32379697348849196,0.0007609,4.624443584705947,1.658994795215178,12.80930103,6745.09872144054,7715.866878068498,0.9138490353769502,0.40605411036045136,0.31816850612103725,0.9480341775024292,-0.9961352955814862,-0.0878320721421582,0.9961130357792843,-0.08808416401702523,0
428588586.45648,1.1526643072361111,0.2954947143381519,0.000762,4.62260749833285,1.6608518255393,12.80930126,6745.098600327557,7715.86678570596,0.9138490353769502,0.40605411036045136,0.29121315826474986,0.9566581920693878,-0.9959723493095742,-0.08966091350620621,0.9959477433315452,-0.08993382318573212,0
428615569.479744,1.1526660525653631,0.28416927282196075,0.000761,4.62106811793259,1.6623702619885348,12.80930142,6745.098516075047,7715.86672145376,0.913849744073675,0.4060525153923795,0.2803601373559561,0.959894886631734,-0.9958331470375357,-0.09119398698005225,0.9958100364360137,-0.09144600228170123,0
428676281.332416,1.1526660525653631,0.2586961923891035,0.0007628,4.618265119153888,1.6651942047182617,12.80930192,6745.098252785972,7715.866520665646,0.913849744073675,0.4060525153923795,0.2558203471331269,0.9667243402297712,-0.9955736187086812,-0.09398494417352884,0.9955478278890545,-0.09425774443187974,0
428696518.591008,1.1526660525653631,0.2502034202488991,0.0007623,4.618848059124053,1.6645903207970718,12.8093021,6745.09815800191,7715.866448381926,0.913849744073675,0.4060525153923795,0.24760105054038656,0.9688620746893218,-0.9956282371287154,-0.09340456858187611,0.995604567095815,-0.09365653195562401,0
428763976.19712,1.1526660525653631,0.22189592511080306,0.0007643,4.6223823508593425,1.6610665010372954,12.80930249,6745.097952636452,7715.86629176721,0.913849744073675,0.4060525153923795,0.22007945823560607,0.9754819486093641,-0.9959521371379878,-0.0898851518899242,0.9959284137940051,-0.09014762668954113,0
428790959.222112,1.152669543223867,0.21057571958236782,0.0007663,4.622186873983119,1.6612462699502506,12.80930247,6745.097963168013,7715.866299798734,0.9138511614587734,0.40604932545252537,0.20902293681742953,0.977910738198644,-0.9959345476411218,-0.0900798357840101,0.9959121919605964,-0.09032666220026159,0
428851671.050592,1.152669543223867,0.1851008938202586,0.0007656,4.619987759125606,1.663438403490756,12.80930273,6745.097826257714,7715.866195388926,0.9138511614587734,0.40604932545252537,0.18404570478502205,0.9829176865588413,-0.9957340436739274,-0.09226979066178272,0.9957117911114777,-0.092509615941118,0
428878654.098912,1.1526730338823712,0.1737789429625714,0.0007677,4.622785521916553,1.6606441313583127,12.80930286,6745.097757802566,7715.866143184024,0.913852578832737,0.4060461355077232,0.1729056008262331,0.9849384007149479,-0.9959882952842553,-0.08948360551946498,0.995966400582125,-0.08972696869662983,0
428939365.940352,1.152680015199379,0.14830760785896618,0.0007676,4.616600075047485,1.6668295782273808,12.80930288,6745.097747271005,7715.8661351525,0.9138554135472586,0.40603975560327693,0.14776453086119815,0.98902256972193,-0.9954157496537703,-0.09564248711332413,0.9953923500700784,-0.0958857102073429,0
429027060.811104,1.152688741845639,0.1115108312391697,0.0007695,4.615320748705773,1.6681001779228324,12.80930302,6745.097673550079,7715.8660789318365,0.9138589568777763,0.4060317806948893,0.11127987489847509,0.9937891071261447,-0.995292577147629,-0.09691587008757174,0.9952697142563367,-0.09715037768382545,0
429054043.856832,1.152686996516387,0.10018713505223051,0.0007688,4.617296461419031,1.6661297011973308,12.80930314,6745.0976103607145,7715.866030742699,0.9138582482172403,0.4060333756790405,0.1000196150541207,0.9949854655242083,-0.9954821124075492,-0.09494927001616957,0.995459214485243,-0.0951890345387697,0
429121501.450848,1.152690487174891,0.07188836656039443,0.0007692,4.612217553295727,1.6712033733328784,12.80930321,6745.097573500253,7715.866002632368,0.9138596655355284,0.4060301857095012,0.07182646346360004,0.9974171440005992,-0.9949870365058961,-0.10000398584663782,0.9949634460029582,-0.10023842136585404,0
429188959.055232,1.152688741845639,0.0435826167515504,0.0007722,4.6110132761118505,1.6724146318337625,12.80930332,6745.097515576671,7715.865958458991,0.9138589568777763,0.4060317806948893,0.043568820935011694,0.9990504280777487,-0.9948658825099832,-0.10120215322626491,0.9948413015138466,-0.10144350547095499,0
429242925.126816,1.1526957231626471,0.020943951023931952,0.0007717,4.606965857576476,1.6764550690521292,12.80930343,6745.09745765309,7715.865914285616,0.9138617914920825,0.406025400745916,0.020942419883356957,0.9997806834748455,-0.9944481274227771,-0.1052279519202581,0.9944233060668017,-0.10546226031700627,0
429330620.025216,1.152704449808907,6.2673359722422255,0.0007722,4.6060163984633915,1.6774045281652141,12.80930316,6745.097599829154,7715.866022711176,0.9138653346973299,0.40601742578187106,-0.015848671383127004,0.999874401920256,-0.9943477695660465,-0.10617209218541529,0.99432272575505,-0.10640637690969329,0
429445297.948608,1.152709685796663,6.219218990093994,0.0007723,4.603063301369017,1.6803680972351007,12.80930369,6745.097320742811,7715.865809875822,0.9138674605870729,0.40601264078860233,-0.06392270428869348,0.9979548526243159,-0.9940298977826865,-0.10910803047503846,0.9940030171325932,-0.10935264940229666,0
429472280.979648,1.1527079404674108,6.20789180324855,0.0007695,4.608498256659727,1.6749121979933663,12.8093033,6745.097526108231,7715.865966490514,0.9138667519599423,0.4060142357875956,-0.07522238287924818,0.9971667829976928,-0.9946082109720596,-0.10370393756728254,0.9945848370836873,-0.10392786846277227,0
429532992.827136,1.152711431125915,6.182422213474197,0.0007724,4.602005631842308,1.681422276103305,12.80930372,6745.097304945471,7715.865797828537,0.9138681692114198,0.40601104578837255,-0.10059266892140105,0.9949276933321685,-0.9939139415721591,-0.11015932438288956,0.9938871875874732,-0.11040044542239387,0
429559975.862496,1.152702704479655,6.171098517287258,0.0007706,4.608950296935993,1.6744601577170999,12.80930327,6745.097541905572,7715.8659785377995,0.9138646260618479,0.4060190207771537,-0.1118522378451481,0.9937248496888021,-0.9946549877077272,-0.10325432401667785,0.9946317150475233,-0.10347826545522669,0
429620687.707392,1.152704449808907,6.145627182183653,0.0007746,4.601077116680248,1.6823577725823742,12.80930389,6745.097215427215,7715.865729560598,0.9138653346973299,0.40601742578187106,-0.13712471732703715,0.9905537905121459,-0.9938112285372707,-0.1110821409284174,0.9937834734725827,-0.11133017494268387,0
429647670.728928,1.1527061951381588,6.134306976655218,0.0007748,4.6004278541985055,1.6829913271008479,12.80930385,6745.097236490335,7715.865745623642,0.913866043330028,0.4060158307853518,-0.14832896436243728,0.9889380760852354,-0.9937388976093764,-0.11172736181482756,0.9937127402938966,-0.11195976856708387,0
429708382.566048,1.152704449808907,6.108833896222361,0.0007762,4.59894432433431,1.684494055586815,12.8093047,6745.096788899088,7715.865404283962,0.9138653346973299,0.40601742578187106,-0.17346941817427422,0.9848392564059776,-0.9935720532519545,-0.11320147965771106,0.9935433732263926,-0.11345292203341932,0
429735365.578944,1.1527061951381588,6.097513690693925,0.0007761,4.600796118670676,1.6826108453239133,12.80930449,6745.096899480449,7715.865488614939,0.913866043330028,0.4060158307853518,-0.18460664818242845,0.9828124874292395,-0.9937799754415735,-0.11136139551633525,0.9937552670164598,-0.11158167088301148,0
429823060.452288,1.152702704479655,6.060720404732633,0.0007774,4.599734958485463,1.6836877134723935,12.8093052,6745.096525610147,7715.865203495932,0.9138646260618479,0.4060190207771537,-0.22063444970250784,0.9753565704933101,-0.9936612436563065,-0.11241589236136612,0.993634532090743,-0.11265174937305734,0
429910755.303168,1.1527079404674108,6.0239218827835845,0.0007793,4.60528859616531,1.678121858487784,12.80930574,6745.096241258116,7715.864986644876,0.9138667519599423,0.4060142357875956,-0.256368662935975,0.9665790752258299,-0.9942702339290852,-0.10689575259383381,0.994246141420196,-0.10711960731374834,0
429991704.396288,1.152709685796663,5.989966502186035,0.0007833,4.603129623880592,1.6802721041262407,12.80930625,6745.09597270344,7715.864781841113,0.9138674605870729,0.40601264078860233,-0.28903513861815605,0.957318488614935,-0.9940371319150877,-0.10904210367572055,0.994013509653647,-0.10925723145878777,0
430018687.42992,1.152709685796663,5.978648041986852,0.0007837,4.601579771504822,1.6818184658435078,12.80930614,6745.096030626995,7715.864826014472,0.9138674605870729,0.40601264078860233,-0.29985176488934334,0.9539858065467987,-0.9938669389598807,-0.11058258290760258,0.993843370061426,-0.11079420465415842,0
430079399.259264,1.152709685796663,5.953173216224742,0.0007866,4.599914727398419,1.6834782739621545,12.80930606,6745.096072753217,7715.864858140551,0.9138674605870729,0.40601264078860233,-0.3240544669264388,0.9460384254696115,-0.9936814364829598,-0.11223726114424552,0.993658104024943,-0.1124436405740918,0
430106382.29808,1.1527131764551668,5.941858246684062,0.0007882,4.599743685131724,1.68364058958259,12.80930575,6745.096235992337,7715.864982629115,0.9138688778329825,0.40600945078690615,-0.33473789059691894,0.942311277974919,-0.9936622246321974,-0.11240722102690938,0.993639839576102,-0.11260492532379887,0
430167094.137792,1.1527131764551668,5.916385166251207,0.0007886,4.599357967367033,1.6840367793227926,12.80930591,6745.096151739887,7715.864918376952,0.9138688778329825,0.40600945078690615,-0.3586302696351225,0.9334796889603112,-0.9936187932536082,-0.11279048582767692,0.9935951486771709,-0.11299858638580686,0
430194077.169696,1.1527166671136708,5.905070196710527,0.0007899,4.598483557411783,1.6849059532902857,12.80930591,6745.096151739887,7715.864918376952,0.9138702950677571,0.40600626078026264,-0.36916938129560867,0.9293621295887936,-0.9935197882856626,-0.11365927276211205,0.9934965579475332,-0.11386215063138258,0
430254789.005088,1.1527219031014266,5.87960584292393,0.0007881,4.598583041179148,1.6848117055106782,12.80930622,6745.095988500773,7715.864793888393,0.9138724208990402,0.4060014757610218,-0.3927127454525436,0.9196611873723528,-0.9935310906218516,-0.11356043310834124,0.9935072847899576,-0.11376851528118845,0
430281772.03872,1.1527219031014266,5.868289128053998,0.0007892,4.598291571194064,1.6851014301665093,12.80930619,6745.096004298107,7715.864805935674,0.9138724208990402,0.4060014757610218,-0.4030949200362684,0.9151581750937673,-0.9934979489619826,-0.11385001277265538,0.9934742815487971,-0.11405635405842701,0
430342483.8672,1.1527131764551668,5.842810811633385,0.000788,4.597682451285118,1.6857070594169512,12.80930604,6745.096083284775,7715.864866172073,0.9138688778329825,0.40600945078690615,-0.42627826065802693,0.9045920873467594,-0.9934284163495498,-0.11445515099472583,0.9934050234921881,-0.11465801018893226,0
430369466.905152,1.1527184124429228,5.831497587421958,0.0007897,4.596172741482143,1.6872220052076823,12.80930632,6745.095935842996,7715.864753730794,0.9138710036809686,0.4060046657750857,-0.43648461627779006,0.8997117203598218,-0.9932544902291565,-0.11595480860929619,0.9932301829265004,-0.1161628327985783,0
430457161.739616,1.152711431125915,5.794699065472909,0.0007918,4.590877412531592,1.6925173341582334,12.80930695,6745.095604099018,7715.864500737932,0.9138681692114198,0.40601104578837255,-0.46928971078798304,0.8830442612624416,-0.9926265485956904,-0.12121276757424253,0.9926011400824644,-0.12142066013241705,0
430511127.791328,1.1527149217844188,5.772067381062299,0.0007927,4.590606886497533,1.6927808788752843,12.80930745,6745.09534081017,7715.864299949961,0.9138695864517618,0.4060078557842028,-0.48915260550662565,0.8721982163052613,-0.9925937210644445,-0.12148129445902207,0.9925691058383542,-0.12168225069931068,0
430544856.579264,1.152709685796663,5.757916251487129,0.0007918,4.58557161160553,1.6978231350842956,12.80930752,6745.095303949733,7715.864271839646,0.9138674605870729,0.40601264078860233,-0.5014458068616559,0.8651890560917093,-0.9919694488567482,-0.12647771556617854,0.9919429376698131,-0.12668547038623332,0
430598822.63184,1.152711431125915,5.735272349771755,0.0007932,4.587175569188113,1.6962121961847052,12.80930814,6745.094977471594,7715.864022862584,0.9138681692114198,0.40601104578837255,-0.5209068368877224,0.853613535086943,-0.9921710376510031,-0.12488647663591056,0.9921457330265491,-0.12508734723069195,0
